,w1,w2,w3,w4,A,Y,Y.1,Y.0
2981,0,1,4,0,0,1,1,1
2982,1,0,4,1,0,0,1,0
2983,1,0,1,3,0,1,1,1
2984,0,1,4,2,0,1,1,1
2985,0,0,1,3,0,0,1,0
2986,1,0,0,4,0,1,0,1
2987,1,1,3,2,0,1,1,1
2988,0,0,1,5,0,1,1,1
2989,1,0,2,2,0,0,1,0
2990,0,1,1,2,0,1,0,1
2991,1,0,2,2,0,0,1,0
2992,1,1,3,2,0,0,1,0
2993,0,0,0,4,0,0,1,0
2994,0,1,2,3,0,1,1,1
2995,1,1,1,1,1,1,1,1
2996,1,0,1,2,0,1,1,1
2997,0,0,4,4,1,1,1,0
2998,1,1,3,3,0,1,0,1
2999,0,0,3,0,0,1,1,1
3000,0,1,3,4,1,1,1,0
3001,1,1,3,2,0,0,0,0
3002,1,0,1,2,0,0,1,0
3003,0,0,2,2,0,1,1,1
3004,1,1,3,4,0,1,1,1
3005,1,0,3,5,1,1,1,1
3006,1,1,1,4,1,1,1,0
3007,1,1,2,3,0,1,1,1
3008,0,1,3,1,0,0,1,0
3009,0,0,0,1,0,0,1,0
3010,1,1,3,3,0,1,1,1
3011,1,1,4,0,0,1,0,1
3012,0,1,3,4,1,1,1,1
3013,1,1,1,3,0,0,1,0
3014,1,1,3,0,0,0,1,0
3015,1,1,2,1,0,1,0,1
3016,1,1,1,5,0,1,1,1
3017,1,1,2,5,0,0,1,0
3018,0,0,1,2,0,0,1,0
3019,1,1,1,3,0,1,1,1
3020,0,1,1,4,1,1,1,1
3021,0,0,3,3,0,1,1,1
3022,1,1,3,3,0,0,1,0
3023,0,1,3,1,0,1,0,1
3024,1,1,3,4,1,1,1,0
3025,1,0,3,4,0,1,0,1
3026,0,1,2,4,0,0,1,0
3027,1,1,3,3,1,1,1,1
3028,0,1,3,0,0,1,1,1
3029,1,1,3,1,0,1,1,1
3030,1,1,4,2,0,1,1,1
3031,1,1,2,0,0,0,1,0
3032,1,0,0,3,1,1,1,0
3033,0,0,3,2,0,0,0,0
3034,0,1,1,1,0,0,1,0
3035,1,1,1,4,0,1,1,1
3036,1,1,3,5,0,1,1,1
3037,0,1,0,2,0,0,1,0
3038,0,0,3,0,0,1,1,1
3039,1,1,0,2,0,1,1,1
3040,0,1,4,2,1,1,1,0
3041,0,1,4,2,0,1,1,1
3042,0,0,1,4,0,0,1,0
3043,1,0,3,5,0,1,1,1
3044,0,1,0,2,0,1,1,1
3045,0,0,2,2,0,1,1,1
3046,1,1,0,4,0,1,1,1
3047,0,1,4,2,0,0,1,0
3048,1,1,3,5,1,1,1,1
3049,0,0,3,3,0,1,1,1
3050,1,1,1,4,0,1,1,1
3051,1,1,2,2,0,0,1,0
3052,0,1,1,3,0,0,1,0
3053,0,1,2,2,0,1,1,1
3054,0,1,3,1,0,1,0,1
3055,0,1,1,2,0,1,1,1
3056,1,0,1,1,0,0,1,0
3057,0,1,3,2,1,0,0,1
3058,0,1,1,1,1,1,1,1
3059,0,0,3,4,0,0,1,0
3060,0,0,1,2,0,1,0,1
3061,1,1,0,1,0,1,0,1
3062,1,1,2,3,0,1,0,1
3063,0,1,2,2,0,0,1,0
3064,1,1,2,1,0,0,0,0
3065,1,1,0,2,0,0,1,0
3066,0,0,3,5,0,1,1,1
3067,0,0,2,3,0,0,0,0
3068,1,1,1,3,0,1,0,1
3069,0,0,0,1,0,1,1,1
3070,1,1,2,0,0,0,1,0
3071,1,1,4,3,1,1,1,1
3072,0,1,2,0,0,1,1,1
3073,0,0,1,3,0,0,1,0
3074,1,0,1,3,0,0,0,0
3075,0,1,2,4,0,1,1,1
3076,0,1,3,4,0,1,1,1
3077,1,0,2,2,0,0,1,0
3078,1,1,2,1,0,0,1,0
3079,0,0,4,2,0,0,1,0
3080,0,0,2,3,1,1,1,0
3081,0,1,3,1,0,0,1,0
3082,0,1,3,2,0,0,1,0
3083,0,1,0,2,0,1,1,1
3084,0,0,1,4,0,1,1,1
3085,0,1,2,4,1,1,1,1
3086,0,1,0,0,0,0,0,0
3087,0,1,1,2,0,1,1,1
3088,0,1,3,2,0,0,1,0
3089,1,1,3,3,0,1,1,1
3090,1,1,1,3,0,1,1,1
3091,0,0,3,4,0,0,1,0
3092,1,0,2,3,0,1,0,1
3093,0,1,0,4,1,1,1,0
3094,0,1,2,2,0,0,1,0
3095,1,1,1,3,0,1,0,1
3096,1,1,2,4,0,1,1,1
3097,0,1,1,3,0,0,1,0
3098,0,1,2,2,0,0,0,0
3099,0,0,3,2,1,0,0,1
3100,1,1,0,4,1,1,1,1
3101,0,1,2,5,0,0,1,0
3102,0,1,1,1,0,1,1,1
3103,1,0,0,5,0,1,0,1
3104,0,1,1,2,0,1,1,1
3105,0,0,2,3,1,0,0,0
3106,0,0,2,0,0,0,0,0
3107,1,1,0,3,0,0,0,0
3108,1,0,3,2,0,1,0,1
3109,0,1,1,5,0,1,1,1
3110,0,1,4,0,0,1,1,1
3111,0,1,3,5,1,1,1,1
3112,1,0,0,4,0,0,0,0
3113,1,0,2,4,0,0,1,0
3114,0,1,2,4,1,0,0,0
3115,1,1,3,5,0,1,1,1
3116,0,1,0,3,0,0,1,0
3117,0,0,1,4,0,1,0,1
3118,0,1,3,5,0,1,1,1
3119,0,1,3,3,1,1,1,0
3120,1,1,0,1,0,0,0,0
3121,0,1,0,4,1,1,1,1
3122,0,0,1,0,0,0,0,0
3123,1,1,2,1,0,0,1,0
3124,0,0,3,4,0,1,1,1
3125,1,1,3,1,0,1,1,1
3126,0,1,0,1,0,1,1,1
3127,1,1,1,4,1,1,1,1
3128,1,1,3,5,1,1,1,1
3129,0,0,2,3,0,1,1,1
3130,0,0,3,2,0,1,1,1
3131,0,1,1,1,0,0,1,0
3132,1,1,2,2,0,1,0,1
3133,0,0,3,2,0,0,1,0
3134,0,1,1,1,0,1,0,1
3135,1,1,3,2,0,1,1,1
3136,1,0,1,2,0,0,0,0
3137,0,1,3,0,0,0,1,0
3138,0,1,0,0,0,0,1,0
3139,0,1,2,4,0,1,1,1
3140,0,0,3,5,1,1,1,1
3141,0,0,0,1,0,0,1,0
3142,0,0,2,0,0,1,1,1
3143,1,1,1,5,0,1,1,1
3144,0,1,0,0,0,1,0,1
3145,1,0,3,1,0,0,0,0
3146,1,1,2,0,0,1,1,1
3147,1,1,2,5,1,1,1,1
3148,0,0,1,0,0,0,1,0
3149,1,1,3,4,1,1,1,1
3150,1,0,1,5,0,1,1,1
3151,1,1,1,2,0,0,1,0
3152,0,1,2,3,1,1,1,1
3153,1,1,1,1,0,1,1,1
3154,0,1,2,5,1,1,1,1
3155,1,1,1,4,0,1,1,1
3156,0,1,0,4,1,1,1,1
3157,0,1,2,4,0,1,1,1
3158,1,1,1,3,0,1,1,1
3159,0,1,0,4,0,1,1,1
3160,1,1,1,4,0,1,1,1
3161,0,1,2,4,0,1,1,1
3162,0,1,1,1,0,1,0,1
3163,1,1,0,4,0,0,1,0
3164,0,1,3,1,0,0,1,0
3165,0,0,1,2,0,1,0,1
3166,1,1,2,4,1,1,1,1
3167,1,0,2,2,0,0,1,0
3168,1,1,1,3,0,1,1,1
3169,1,1,2,3,0,0,1,0
3170,1,0,0,5,0,1,0,1
3171,0,1,1,0,0,0,1,0
3172,1,0,0,3,0,1,1,1
3173,1,1,1,2,0,1,1,1
3174,0,1,3,2,0,1,1,1
3175,0,0,0,4,0,1,1,1
3176,0,1,2,1,0,0,1,0
3177,1,1,1,3,0,1,0,1
3178,0,0,2,4,0,1,1,1
3179,1,1,1,1,0,0,1,0
3180,1,1,1,1,0,1,0,1
3181,0,0,4,5,1,0,0,1
3182,0,0,1,2,0,1,0,1
3183,1,1,1,2,0,0,1,0
3184,0,0,3,1,0,0,1,0
3185,0,1,3,5,1,1,1,1
3186,0,1,3,3,1,1,1,0
3187,0,1,3,4,1,1,1,1
3188,1,1,1,2,0,1,1,1
3189,1,1,2,4,1,0,0,0
3190,0,1,2,2,0,1,0,1
3191,1,1,4,2,1,1,1,1
3192,0,0,3,3,0,1,1,1
3193,0,1,3,4,0,1,1,1
3194,1,0,1,2,0,0,0,0
3195,0,0,1,2,0,1,1,1
3196,1,1,3,4,0,1,0,1
3197,1,1,1,4,1,1,1,1
3198,1,1,3,5,1,1,1,0
3199,1,0,1,0,0,1,1,1
3200,1,0,0,1,0,0,1,0
3201,0,1,2,5,1,1,1,1
3202,1,0,1,3,0,0,1,0
3203,0,1,2,4,0,1,1,1
3204,0,1,2,3,0,1,1,1
3205,1,1,1,0,0,0,1,0
3206,1,1,3,2,0,0,1,0
3207,1,1,0,2,0,1,0,1
3208,0,0,0,3,0,1,0,1
3209,1,0,4,2,0,1,0,1
3210,1,1,3,1,0,0,0,0
3211,0,1,4,5,1,1,1,1
3212,0,0,2,1,0,1,1,1
3213,1,1,1,3,0,0,1,0
3214,0,0,1,3,0,0,0,0
3215,0,0,2,1,0,1,1,1
3216,0,1,2,1,0,1,1,1
3217,0,0,2,2,0,0,1,0
3218,1,0,1,1,0,0,1,0
3219,0,0,2,2,0,1,1,1
3220,1,1,2,4,0,0,1,0
3221,0,1,1,2,0,1,1,1
3222,0,1,3,4,1,1,1,1
3223,1,1,2,2,0,1,0,1
3224,0,1,0,4,0,1,1,1
3225,0,1,1,4,1,1,1,1
3226,1,1,1,4,0,0,1,0
3227,1,1,1,1,1,1,1,1
3228,1,1,4,5,0,1,1,1
3229,1,1,0,1,0,0,1,0
3230,1,0,4,2,0,0,1,0
3231,1,1,2,2,0,1,1,1
3232,0,0,1,1,0,1,1,1
3233,1,0,2,3,0,0,0,0
3234,0,1,2,0,0,0,0,0
3235,1,1,0,3,0,0,1,0
3236,0,1,4,3,0,1,1,1
3237,1,1,2,3,0,1,1,1
3238,0,1,3,2,0,1,1,1
3239,1,1,0,3,1,0,0,1
3240,1,1,1,3,0,0,0,0
3241,1,1,1,2,0,0,1,0
3242,0,1,3,1,0,0,1,0
3243,0,1,0,4,1,1,1,0
3244,0,1,0,1,0,1,1,1
3245,1,0,3,1,0,1,1,1
3246,0,1,3,0,0,0,1,0
3247,1,1,0,5,1,1,1,0
3248,1,0,4,1,0,1,1,1
3249,0,0,1,2,0,1,0,1
3250,0,0,2,2,0,0,1,0
3251,1,1,3,2,0,1,1,1
3252,0,0,0,2,0,0,0,0
3253,1,1,3,4,0,1,1,1
3254,0,1,1,5,1,1,1,1
3255,0,1,2,3,0,0,0,0
3256,1,1,0,0,0,1,1,1
3257,1,1,1,3,0,1,1,1
3258,0,0,3,1,0,0,0,0
3259,1,1,4,4,0,1,1,1
3260,0,1,0,3,0,1,1,1
3261,0,1,1,3,0,1,1,1
3262,1,1,2,4,0,1,1,1
3263,1,0,2,3,0,1,1,1
3264,0,1,1,4,1,1,1,1
3265,0,1,2,4,1,1,1,1
3266,0,0,1,1,0,0,1,0
3267,1,1,0,2,0,1,0,1
3268,1,0,0,1,0,1,0,1
3269,0,1,1,3,1,1,1,1
3270,0,1,3,4,1,1,1,1
3271,1,1,0,4,0,1,1,1
3272,1,0,4,0,0,0,1,0
3273,0,0,3,1,0,1,0,1
3274,0,1,0,1,0,0,1,0
3275,0,1,2,4,1,1,1,1
3276,1,1,4,0,0,1,1,1
3277,0,1,3,4,0,1,1,1
3278,1,0,1,3,0,0,1,0
3279,1,1,1,5,1,1,1,1
3280,1,0,2,2,0,1,0,1
3281,0,1,1,4,1,1,1,1
3282,1,1,2,2,0,1,0,1
3283,0,1,1,3,0,1,1,1
3284,0,1,1,2,0,1,1,1
3285,0,0,1,2,0,1,1,1
3286,0,1,3,2,0,1,0,1
3287,0,1,1,1,0,0,1,0
3288,0,0,0,0,0,0,1,0
3289,1,0,3,5,0,1,1,1
3290,0,1,3,0,0,1,0,1
3291,1,1,0,0,0,1,1,1
3292,1,1,2,2,0,1,1,1
3293,0,1,4,2,0,1,1,1
3294,1,1,3,2,1,1,1,1
3295,1,1,2,4,1,1,1,0
3296,0,1,4,5,1,1,1,1
3297,1,1,0,2,0,0,1,0
3298,0,1,3,1,0,1,0,1
3299,1,0,2,2,0,0,0,0
3300,1,1,3,4,0,1,1,1
3301,1,0,1,4,0,0,1,0
3302,1,1,2,3,0,1,1,1
3303,0,1,1,3,0,1,1,1
3304,1,0,3,4,0,1,1,1
3305,1,1,1,3,0,1,1,1
3306,0,1,1,2,1,1,1,1
3307,1,1,2,4,0,0,1,0
3308,1,1,4,0,0,1,0,1
3309,0,1,1,5,0,1,0,1
3310,0,1,2,0,0,0,1,0
3311,0,1,4,3,0,1,1,1
3312,1,0,2,1,0,1,1,1
3313,1,1,2,2,0,1,1,1
3314,0,1,0,0,0,0,1,0
3315,0,1,2,0,0,1,1,1
3316,0,0,1,3,0,1,1,1
3317,0,1,3,5,1,1,1,1
3318,1,0,0,3,0,0,0,0
3319,1,1,2,2,1,0,0,0
3320,0,1,1,5,1,1,1,1
3321,0,1,3,3,1,0,0,1
3322,0,1,2,1,0,1,1,1
3323,1,0,3,3,0,1,1,1
3324,1,0,4,3,0,1,1,1
3325,1,1,1,5,0,1,1,1
3326,0,0,1,2,0,0,1,0
3327,1,1,1,5,1,1,1,0
3328,0,0,2,5,0,1,0,1
3329,0,1,0,3,0,1,1,1
3330,1,0,1,5,0,0,1,0
3331,1,0,0,5,0,0,0,0
3332,1,1,0,5,0,1,1,1
3333,1,0,1,1,0,1,0,1
3334,0,1,1,2,0,1,0,1
3335,1,1,3,1,0,0,0,0
3336,0,1,3,1,0,0,1,0
3337,0,1,3,4,1,1,1,0
3338,1,1,1,0,0,1,1,1
3339,1,0,3,1,0,0,0,0
3340,0,1,1,2,0,1,1,1
3341,1,1,4,3,0,1,1,1
3342,0,1,4,2,0,1,1,1
3343,0,1,1,3,0,0,1,0
3344,1,1,3,2,0,1,1,1
3345,0,0,3,0,0,0,1,0
3346,1,0,0,3,0,0,1,0
3347,1,1,1,3,0,0,0,0
3348,1,1,0,1,0,0,1,0
3349,1,0,1,3,0,0,0,0
3350,0,1,1,3,0,0,1,0
3351,0,0,4,4,0,1,1,1
3352,1,1,0,4,0,1,1,1
3353,1,0,2,1,0,1,1,1
3354,0,0,2,1,0,0,1,0
3355,1,0,1,1,0,1,1,1
3356,0,1,2,0,0,1,1,1
3357,1,0,2,4,1,1,1,0
3358,1,1,2,2,1,1,1,1
3359,0,0,4,3,0,1,1,1
3360,0,0,1,1,0,0,1,0
3361,0,1,3,4,1,1,1,0
3362,1,1,2,2,0,1,1,1
3363,1,0,0,3,0,1,1,1
3364,0,0,3,2,0,1,0,1
3365,0,1,3,2,0,0,1,0
3366,1,1,2,4,1,1,1,1
3367,0,1,1,2,1,0,0,1
3368,1,1,1,2,0,0,1,0
3369,1,1,1,2,0,1,0,1
3370,0,0,2,0,0,1,0,1
3371,1,1,3,3,1,1,1,1
3372,1,1,2,3,0,0,1,0
3373,0,1,1,2,0,1,1,1
3374,1,1,2,0,0,0,1,0
3375,0,1,3,3,0,1,0,1
3376,1,0,3,2,0,0,1,0
3377,0,1,1,2,0,1,1,1
3378,0,1,4,5,1,1,1,1
3379,0,1,2,4,1,1,1,1
3380,1,1,2,2,0,0,1,0
3381,1,1,3,3,0,1,1,1
3382,1,0,3,4,1,0,0,0
3383,0,1,4,1,0,1,1,1
3384,1,1,0,4,1,0,0,1
3385,0,1,1,3,0,1,1,1
3386,0,0,4,4,0,1,0,1
3387,1,1,3,4,1,1,1,1
3388,0,0,1,2,0,0,0,0
3389,1,1,0,3,0,1,0,1
3390,1,0,1,3,0,1,0,1
3391,1,1,1,1,0,1,1,1
3392,0,1,2,0,0,0,1,0
3393,1,1,3,4,1,0,0,1
3394,0,1,3,0,1,1,1,0
3395,1,0,4,1,0,1,1,1
3396,1,1,3,2,0,0,1,0
3397,1,1,1,2,0,0,1,0
3398,0,1,3,3,0,1,1,1
3399,0,1,3,4,0,1,1,1
3400,1,1,3,4,0,1,1,1
3401,1,1,3,5,1,1,1,1
3402,1,0,3,2,0,0,1,0
3403,0,0,2,1,0,1,1,1
3404,1,1,2,5,0,1,1,1
3405,0,1,4,3,1,1,1,1
3406,1,0,1,1,0,0,1,0
3407,1,1,2,2,1,0,0,1
3408,0,1,1,2,0,1,1,1
3409,1,1,4,5,1,1,1,1
3410,0,1,3,0,0,0,1,0
3411,0,0,1,4,1,1,1,1
3412,1,0,4,2,0,1,1,1
3413,1,0,1,1,0,0,0,0
3414,1,1,2,3,0,1,1,1
3415,1,1,0,2,0,1,1,1
3416,1,0,2,4,0,0,1,0
3417,0,0,4,0,0,0,1,0
3418,1,1,4,3,1,0,0,0
3419,1,0,3,3,0,1,1,1
3420,0,0,2,3,0,1,1,1
3421,1,1,3,0,0,0,1,0
3422,1,1,3,5,1,1,1,1
3423,1,0,3,5,0,1,1,1
3424,0,1,2,4,0,1,1,1
3425,0,0,2,4,0,1,1,1
3426,1,1,4,4,0,1,1,1
3427,0,1,1,3,0,1,1,1
3428,1,1,1,1,0,0,0,0
3429,0,0,3,5,0,1,1,1
3430,1,0,4,2,0,0,1,0
3431,1,0,3,4,0,0,1,0
3432,0,1,1,2,0,0,1,0
3433,1,1,2,1,0,0,0,0
3434,0,1,1,4,0,1,1,1
3435,0,1,0,4,1,1,1,1
3436,1,1,2,1,0,1,1,1
3437,0,1,3,4,0,1,1,1
3438,1,0,2,3,1,1,1,0
3439,1,1,2,5,0,1,1,1
3440,0,1,0,1,0,0,0,0
3441,0,1,3,4,1,1,1,1
3442,0,1,0,5,1,1,1,1
3443,1,1,3,0,0,0,1,0
3444,0,0,3,1,0,0,1,0
3445,0,0,0,1,0,0,0,0
3446,0,0,3,1,0,1,1,1
3447,1,1,1,2,0,0,1,0
3448,1,1,3,3,0,0,1,0
3449,1,0,0,4,0,0,1,0
3450,1,1,1,4,0,1,0,1
3451,1,0,3,1,0,1,1,1
3452,0,0,4,4,0,1,1,1
3453,0,1,0,4,1,1,1,0
3454,0,1,2,2,0,1,1,1
3455,1,1,2,0,0,0,1,0
3456,1,1,3,4,1,1,1,1
3457,1,1,4,4,1,1,1,1
3458,1,1,3,4,0,1,1,1
3459,0,1,0,3,0,1,0,1
3460,1,1,4,5,1,1,1,1
3461,0,0,4,4,0,1,1,1
3462,0,0,4,3,0,1,1,1
3463,0,1,3,3,0,0,1,0
3464,1,1,3,0,0,1,1,1
3465,0,1,4,1,0,0,0,0
3466,0,1,2,2,0,1,1,1
3467,0,1,2,3,0,0,1,0
3468,1,1,2,3,0,1,1,1
3469,0,1,2,2,1,1,1,1
3470,0,1,2,2,0,1,1,1
3471,0,1,0,0,0,1,1,1
3472,0,1,3,2,0,0,1,0
3473,1,1,2,3,0,1,1,1
3474,0,0,2,1,0,1,1,1
3475,0,1,4,2,0,1,1,1
3476,1,1,3,4,1,1,1,1
3477,0,1,2,2,0,1,1,1
3478,1,1,3,1,0,1,0,1
3479,1,0,3,3,0,1,0,1
3480,0,1,3,4,0,1,1,1
3481,1,0,1,4,0,0,1,0
3482,1,1,2,4,0,0,1,0
3483,1,0,1,2,1,0,0,0
3484,0,0,1,2,0,0,1,0
3485,1,1,3,1,0,1,1,1
3486,0,1,3,4,1,1,1,1
3487,1,0,0,0,0,0,0,0
3488,0,0,2,3,0,1,0,1
3489,0,1,0,1,0,0,1,0
3490,1,1,3,1,0,0,1,0
3491,1,1,0,3,0,1,1,1
3492,1,1,3,3,0,1,1,1
3493,1,1,0,2,0,1,1,1
3494,0,1,4,2,1,1,1,1
3495,0,0,4,1,0,0,1,0
3496,0,1,2,0,0,1,1,1
3497,0,0,3,4,0,1,1,1
3498,0,1,0,1,0,0,1,0
3499,1,0,3,2,0,0,1,0
3500,0,1,1,3,0,0,0,0
3501,0,0,1,2,0,0,1,0
3502,0,1,1,4,0,1,0,1
3503,0,1,1,1,0,1,1,1
3504,1,0,3,0,0,1,1,1
3505,1,0,1,1,0,0,0,0
3506,1,1,2,1,0,0,1,0
3507,1,1,3,3,0,1,1,1
3508,1,0,3,2,0,1,1,1
3509,0,1,3,1,0,1,1,1
3510,0,1,1,4,0,1,1,1
3511,1,1,3,4,1,1,1,1
3512,1,1,3,1,0,1,1,1
3513,0,1,2,1,0,0,0,0
3514,1,1,3,3,0,1,1,1
3515,0,1,2,5,1,1,1,1
3516,0,1,1,2,0,1,1,1
3517,1,1,2,3,0,1,0,1
3518,1,1,1,4,0,1,1,1
3519,0,1,3,1,0,1,1,1
3520,1,1,3,4,0,1,1,1
3521,0,0,4,0,0,0,0,0
3522,1,0,3,1,0,1,1,1
3523,0,1,1,1,0,0,1,0
3524,1,1,2,3,0,1,1,1
3525,0,1,3,5,1,1,1,1
3526,1,1,2,1,0,1,0,1
3527,1,1,1,0,0,0,1,0
3528,0,1,1,4,0,0,0,0
3529,1,1,1,4,0,0,1,0
3530,1,0,2,2,0,0,1,0
3531,1,0,3,3,0,0,1,0
3532,0,0,1,1,0,1,0,1
3533,1,0,0,2,0,0,1,0
3534,0,0,1,4,0,0,1,0
3535,0,1,2,2,0,0,1,0
3536,1,1,1,4,1,1,1,1
3537,0,0,4,1,0,1,1,1
3538,1,1,3,3,0,0,1,0
3539,1,0,1,2,0,1,0,1
3540,1,1,3,3,1,1,1,0
3541,1,1,1,3,0,1,1,1
3542,0,0,4,0,0,1,1,1
3543,0,0,4,3,0,1,1,1
3544,1,1,0,1,0,1,0,1
3545,1,0,1,0,0,0,0,0
3546,1,1,4,3,0,1,1,1
3547,1,0,2,4,1,0,0,1
3548,1,0,4,3,0,1,1,1
3549,0,1,1,1,0,0,0,0
3550,0,1,1,5,1,1,1,1
3551,1,0,0,2,0,0,0,0
3552,1,1,1,3,0,1,0,1
3553,1,1,3,2,0,1,0,1
3554,1,1,1,4,0,1,0,1
3555,1,1,2,0,0,1,0,1
3556,0,1,3,2,1,0,0,1
3557,1,1,2,1,0,1,0,1
3558,0,1,4,4,1,1,1,1
3559,0,0,2,1,0,0,1,0
3560,1,0,1,3,1,1,1,0
3561,0,1,1,2,1,1,1,1
3562,1,0,0,4,0,1,0,1
3563,0,0,3,4,0,0,0,0
3564,1,0,1,3,0,1,0,1
3565,0,0,2,0,0,1,1,1
3566,0,0,2,0,0,0,0,0
3567,0,1,0,1,0,0,1,0
3568,0,1,2,2,0,1,1,1
3569,1,1,2,5,0,0,1,0
3570,1,1,4,4,1,1,1,1
3571,1,1,3,1,0,0,0,0
3572,0,0,1,5,0,0,1,0
3573,1,0,0,1,0,0,1,0
3574,1,0,2,2,0,0,1,0
3575,1,1,2,1,1,1,1,0
3576,1,1,4,2,0,1,1,1
3577,1,1,1,2,0,0,0,0
3578,0,0,3,1,0,1,1,1
3579,1,1,3,4,1,1,1,1
3580,0,1,0,0,0,0,1,0
3581,1,0,1,0,0,0,1,0
3582,1,1,0,2,0,1,1,1
3583,0,0,0,3,0,1,0,1
3584,1,0,2,1,0,0,1,0
3585,1,0,4,3,0,1,1,1
3586,0,0,2,3,0,1,0,1
3587,0,1,2,1,0,1,1,1
3588,0,1,3,3,0,1,1,1
3589,0,1,2,5,0,1,1,1
3590,1,0,1,4,0,1,1,1
3591,0,1,0,2,0,1,1,1
3592,1,1,0,4,0,1,0,1
3593,1,0,3,3,0,1,1,1
3594,1,0,3,5,1,1,1,1
3595,1,0,2,3,0,0,1,0
3596,0,1,0,1,0,1,1,1
3597,0,1,2,3,0,1,1,1
3598,0,0,3,0,0,1,1,1
3599,1,1,1,5,1,1,1,0
3600,1,1,3,1,0,1,1,1
3601,1,1,1,2,0,0,0,0
3602,0,0,3,2,0,1,1,1
3603,0,0,4,4,0,1,1,1
3604,1,1,2,4,0,1,1,1
3605,1,1,1,1,0,0,1,0
3606,0,0,2,3,0,0,1,0
3607,1,1,1,1,0,1,1,1
3608,0,0,0,3,0,1,1,1
3609,0,0,2,2,0,0,0,0
3610,0,0,4,1,0,0,1,0
3611,1,0,1,3,0,0,1,0
3612,1,0,3,4,0,0,1,0
3613,1,0,3,2,0,0,1,0
3614,0,1,1,2,0,0,0,0
3615,0,0,3,0,0,0,1,0
3616,0,0,3,2,0,0,1,0
3617,0,1,1,4,0,1,1,1
3618,0,1,2,2,0,0,0,0
3619,1,1,1,0,0,0,0,0
3620,0,1,3,1,0,0,1,0
3621,1,1,4,2,1,1,1,0
3622,1,0,3,4,0,1,1,1
3623,0,1,4,4,1,1,1,1
3624,1,1,3,3,1,1,1,1
3625,1,1,4,5,0,1,1,1
3626,0,1,0,4,0,1,1,1
3627,1,0,2,4,1,1,1,1
3628,1,1,2,5,1,1,1,1
3629,1,0,3,5,0,1,1,1
3630,0,0,3,4,1,1,1,0
3631,0,1,0,2,0,0,1,0
3632,0,1,1,3,0,1,1,1
3633,1,1,0,2,0,0,0,0
3634,0,1,3,2,0,1,1,1
3635,1,1,0,2,0,1,1,1
3636,0,0,1,1,0,0,1,0
3637,0,0,3,2,0,0,1,0
3638,0,1,4,1,0,0,1,0
3639,1,0,2,2,0,0,1,0
3640,1,1,1,1,0,0,1,0
3641,0,1,4,3,0,1,1,1
3642,1,1,2,1,0,0,0,0
3643,1,0,1,3,0,0,1,0
3644,1,0,2,2,1,1,1,0
3645,0,0,0,1,0,0,1,0
3646,1,1,1,4,0,1,1,1
3647,1,1,2,3,0,1,1,1
3648,0,1,2,4,1,1,1,0
3649,0,1,2,3,0,0,1,0
3650,0,1,1,0,0,1,1,1
3651,0,1,0,4,0,1,1,1
3652,1,1,4,1,0,1,1,1
3653,0,1,1,0,0,0,0,0
3654,0,1,1,1,0,0,0,0
3655,0,1,1,5,0,1,1,1
3656,1,1,1,5,1,0,0,0
3657,0,1,3,5,1,1,1,0
3658,1,1,3,1,0,0,1,0
3659,0,1,4,1,0,1,1,1
3660,0,0,4,3,0,1,1,1
3661,0,1,1,5,0,0,1,0
3662,0,0,1,4,0,1,0,1
3663,1,0,3,1,0,1,1,1
3664,1,0,1,1,0,0,0,0
3665,1,1,2,3,1,1,1,1
3666,1,1,1,1,0,0,0,0
3667,0,1,0,2,0,1,1,1
3668,0,1,4,5,1,1,1,0
3669,0,1,1,4,0,1,1,1
3670,0,0,1,5,0,1,1,1
3671,1,0,1,2,0,1,1,1
3672,1,1,1,4,0,1,1,1
3673,0,1,3,2,0,1,1,1
3674,0,0,1,2,0,1,1,1
3675,1,1,2,4,1,1,1,1
3676,0,1,1,1,0,1,1,1
3677,0,0,1,1,0,0,1,0
3678,0,1,0,3,0,1,1,1
3679,0,0,3,5,0,1,1,1
3680,1,0,4,4,0,0,1,0
3681,0,1,3,1,0,1,1,1
3682,0,1,2,2,0,0,0,0
3683,0,1,2,4,1,1,1,1
3684,1,1,0,2,0,0,0,0
3685,1,0,0,5,0,0,1,0
3686,0,0,3,3,0,0,1,0
3687,0,0,1,5,0,1,0,1
3688,1,0,1,4,0,1,1,1
3689,1,1,1,3,0,1,1,1
3690,1,1,4,1,0,1,1,1
3691,1,0,1,4,0,1,1,1
3692,0,1,1,1,0,1,1,1
3693,0,1,1,0,0,0,1,0
3694,1,1,4,1,0,0,1,0
3695,0,1,4,1,0,1,1,1
3696,0,0,1,0,0,0,1,0
3697,1,1,1,3,1,0,0,0
3698,0,1,3,3,0,1,0,1
3699,1,1,1,3,0,1,1,1
3700,0,1,1,0,0,0,1,0
3701,0,1,3,3,0,1,1,1
3702,0,1,3,3,1,1,1,1
3703,0,1,1,0,0,0,1,0
3704,1,1,3,4,0,0,1,0
3705,0,0,4,4,0,1,1,1
3706,0,1,2,5,0,1,1,1
3707,1,1,2,5,1,1,1,1
3708,0,1,3,2,0,1,1,1
3709,1,1,1,2,0,0,0,0
3710,0,0,2,4,0,0,0,0
3711,1,0,1,4,0,0,1,0
3712,1,1,3,2,0,0,1,0
3713,0,1,3,4,1,1,1,1
3714,0,1,3,5,1,1,1,1
3715,0,1,0,3,0,1,1,1
